Metric,Original,Normalized
reconstruction_error,228.4814390396815,228.4814390396815
relative_error,0.6420779658071496,0.6420779658071496
explained_variance,0.5877358858249528,0.5877358858249528
frobenius_error,228.4814390396815,228.4814390396815
relative_frobenius_error,0.6420779658071496,0.6420779658071496
fit_score,0.3579220341928504,0.3579220341928504
