Metric,Original,Normalized
reconstruction_error,232.25487281122747,232.25487281122747
relative_error,0.6526820599091718,0.6526820599091718
explained_variance,0.5740061286727203,0.5740061286727203
frobenius_error,232.25487281122747,232.25487281122747
relative_frobenius_error,0.6526820599091718,0.6526820599091718
fit_score,0.34731794009082817,0.34731794009082817
