Metric,Original,Normalized
reconstruction_error,51.51617982057073,51.51617982057073
relative_error,0.6461773131982417,0.6461773131982417
explained_variance,0.5824548799079015,0.5824548799079015
frobenius_error,51.51617982057073,51.51617982057073
relative_frobenius_error,0.6461773131982417,0.6461773131982417
fit_score,0.3538226868017583,0.3538226868017583
