Metric,Original,Normalized
reconstruction_error,231.07067800932327,231.07067800932327
relative_error,0.6493542386527852,0.6493542386527852
explained_variance,0.5783390727436617,0.5783390727436617
frobenius_error,231.07067800932327,231.07067800932327
relative_frobenius_error,0.6493542386527852,0.6493542386527852
fit_score,0.3506457613472148,0.3506457613472148
